ID,Data,Ano,Rodada,Equipe_mandante,Equipe_visitante,Gols_mandante,Gols_visitante,Mandante_UF,Visitante_UF,Vencedor,Arena,OBS
2017.35.0348,16/11/2017,2017,35,Chapecoense,Vitória,2,1,SC,BA,Mandante,Arena Condá,
2017.35.0349,16/11/2017,2017,35,Coritiba,Flamengo,1,0,PR,RJ,Mandante,Couto Pereira,
2017.35.0350,16/11/2017,2017,35,Bahia,Santos,3,1,BH,SP,Mandante,Fonte Nova,
2017.36.0351,19/11/2017,2017,36,Vitória,Cruzeiro,1,1,ES,MG,Empate,Barradão,
2017.36.0352,19/11/2017,2017,36,Sport,Bahia,1,0,PE,BH,Mandante,Ilha do Retiro,
2017.36.0353,19/11/2017,2017,36,São Paulo,Botafogo-RJ,0,0,SP,RJ,Empate,Pacaembu,
2017.36.0354,19/11/2017,2017,36,Flamengo,Corinthians,3,0,RJ,SP,Mandante,Luso Brasileiro,
2017.36.0355,19/11/2017,2017,36,Atlético-GO,Chapecoense,1,1,GO,SC,Empate,Olímpico,
2017.36.0356,19/11/2017,2017,36,Santos,Grêmio,1,0,SP,RS,Mandante,Vila Belmiro,
2017.36.0357,19/11/2017,2017,36,Athletico-PR,Vasco,3,1,PR,RJ,Mandante,Arena da Baixada,
2017.36.0358,19/11/2017,2017,36,Atlético-MG,Coritiba,3,0,MG,PR,Mandante,Independência,
2017.36.0359,20/11/2017,2017,36,Fluminense,Ponte Preta,2,0,RJ,SP,Mandante,Maracanã,
2017.36.0360,20/11/2017,2017,36,Avaí,Palmeiras,2,1,SC,SP,Mandante,Ressacada,
2017.37.0361,25/11/2017,2017,37,Fluminense,Sport,1,2,RJ,PE,Visitante,Maracanã,
2017.37.0362,26/11/2017,2017,37,Corinthians,Atlético-MG,2,2,SP,MG,Empate,Arena Corinthians,
2017.37.0363,26/11/2017,2017,37,Avaí,Athletico-PR,1,0,SC,PR,Mandante,Ressacada,
2017.37.0364,26/11/2017,2017,37,Coritiba,São Paulo,1,2,PR,SP,Visitante,Couto Pereira,
2017.37.0365,26/11/2017,2017,37,Grêmio,Atlético-GO,1,1,RS,GO,Empate,Arena do Grêmio,
2017.37.0366,26/11/2017,2017,37,Cruzeiro,Vasco,0,1,MG,RJ,Visitante,Mineirão,
2017.37.0367,26/11/2017,2017,37,Ponte Preta,Vitória,2,3,SP,BA,Visitante,Moisés Lucarelli,
2017.37.0368,26/11/2017,2017,37,Flamengo,Santos,1,2,RJ,SP,Visitante,Luso Brasileiro,
2017.37.0369,26/11/2017,2017,37,Bahia,Chapecoense,0,1,BH,SC,Visitante,Fonte Nova,
2017.37.0370,27/11/2017,2017,37,Palmeiras,Botafogo-RJ,2,0,SP,RJ,Mandante,Palestra Itália,
2017.38.0371,03/12/2017,2017,38,Chapecoense,Coritiba,2,1,SC,PR,Mandante,Arena Condá,
2017.38.0372,03/12/2017,2017,38,Vitória,Flamengo,1,2,ES,RJ,Visitante,Barradão,
2017.38.0373,03/12/2017,2017,38,São Paulo,Bahia,1,1,SP,BH,Empate,Morumbi,
2017.38.0374,03/12/2017,2017,38,Santos,Avaí,1,1,SP,SC,Empate,Vila Belmiro,
2017.38.0375,03/12/2017,2017,38,Athletico-PR,Palmeiras,3,0,PR,SP,Mandante,Arena da Baixada,
2017.38.0376,03/12/2017,2017,38,Botafogo-RJ,Cruzeiro,2,2,RJ,MG,Empate,Engenhão,
2017.38.0377,03/12/2017,2017,38,Sport,Corinthians,1,0,PE,SP,Mandante,Ilha do Retiro,
2017.38.0378,03/12/2017,2017,38,Atlético-GO,Fluminense,1,1,GO,RJ,Empate,Olímpico,
2017.38.0379,03/12/2017,2017,38,Atlético-MG,Grêmio,4,3,MG,RS,Mandante,Independência,
2017.38.0380,03/12/2017,2017,38,Vasco,Ponte Preta,2,1,RJ,SP,Mandante,São Januário,
2018.01.0001,14/04/2018,2018,1,Cruzeiro,Grêmio,0,1,MG,RS,Visitante,Mineirão,
2018.01.0002,14/04/2018,2018,1,Vitória,Flamengo,2,2,BA,RJ,Empate,Barradão,
2018.01.0003,15/04/2018,2018,1,Santos,Ceará,2,0,SP,CE,Mandante,Pacaembu,
2018.01.0004,15/04/2018,2018,1,América-MG,Sport,3,0,MG,PE,Mandante,Independência,
2018.01.0005,15/04/2018,2018,1,Vasco,Atlético-MG,2,1,RJ,MG,Mandante,São Januário,
2018.01.0006,15/04/2018,2018,1,Corinthians,Fluminense,2,1,SP,RJ,Mandante,Arena Corinthians,
2018.01.0007,15/04/2018,2018,1,Internacional,Bahia,2,0,RS,BA,Mandante,Beira-Rio,
2018.01.0008,15/04/2018,2018,1,Athletico-PR,Chapecoense,5,1,PR,SC,Mandante,Arena da Baixada,
2018.01.0009,17/04/2018,2018,1,Botafogo-RJ,Palmeiras,1,1,RJ,SP,Empate,Engenhão,
2018.01.0010,17/04/2018,2018,1,São Paulo,Paraná,1,0,SP,PR,Mandante,Morumbi,
2018.02.0011,21/04/2018,2018,2,Bahia,Santos,1,0,BA,SP,Mandante,Fonte Nova,
2018.02.0012,21/04/2018,2018,2,Flamengo,América-MG,2,0,RJ,MG,Mandante,Maracanã,
2018.02.0013,22/04/2018,2018,2,Paraná,Corinthians,0,4,PR,SP,Visitante,Vila Capanema,
2018.02.0014,22/04/2018,2018,2,Atlético-MG,Vitória,2,1,MG,BA,Mandante,Independência,
2018.02.0015,22/04/2018,2018,2,Chapecoense,Vasco,1,1,SC,RJ,Empate,Arena Condá,
2018.02.0016,22/04/2018,2018,2,Fluminense,Cruzeiro,1,0,RJ,MG,Mandante,Maracanã,
2018.02.0017,22/04/2018,2018,2,Ceará,São Paulo,0,0,CE,SP,Empate,Castelão,
2018.02.0018,22/04/2018,2018,2,Palmeiras,Internacional,1,0,SP,RS,Mandante,Pacaembu,
2018.02.0019,22/04/2018,2018,2,Grêmio,Athletico-PR,0,0,RS,PR,Empate,Arena do Grêmio,
2018.02.0020,24/04/2018,2018,2,Sport,Botafogo-RJ,1,1,PE,RJ,Empate,Ilha do Retiro,
2018.03.0021,28/04/2018,2018,3,Botafogo-RJ,Grêmio,2,1,RJ,RS,Mandante,Engenhão,
2018.03.0022,29/04/2018,2018,3,Atlético-MG,Corinthians,1,0,MG,SP,Mandante,Mineirão,
2018.03.0023,29/04/2018,2018,3,Paraná,Sport,1,2,PR,PE,Visitante,Vila Capanema,
2018.03.0024,29/04/2018,2018,3,Bahia,Athletico-PR,0,0,BA,PR,Empate,Fonte Nova,
2018.03.0025,29/04/2018,2018,3,Fluminense,São Paulo,1,1,RJ,SP,Empate,Maracanã,
2018.03.0026,29/04/2018,2018,3,Ceará,Flamengo,0,3,CE,RJ,Visitante,Castelão,
2018.03.0027,29/04/2018,2018,3,Palmeiras,Chapecoense,0,0,SP,SC,Empate,Arena Palmeiras,
2018.03.0028,29/04/2018,2018,3,Internacional,Cruzeiro,0,0,RS,MG,Empate,Beira-Rio,
2018.03.0029,01/05/2018,2018,3,América-MG,Vitória,2,1,MG,BA,Mandante,Independência,
2018.03.0030,28/09/2018,2018,3,Santos,Vasco,1,1,SP,RJ,Empate,Pacaembu,
2018.04.0031,05/05/2018,2018,4,Vasco,América-MG,4,1,RJ,MG,Mandante,São Januário,
2018.04.0032,05/05/2018,2018,4,São Paulo,Atlético-MG,2,2,SP,MG,Empate,Morumbi,
2018.04.0033,06/05/2018,2018,4,Corinthians,Ceará,1,1,SP,CE,Empate,Arena Corinthians,
2018.04.0034,06/05/2018,2018,4,Cruzeiro,Botafogo-RJ,1,0,MG,RJ,Mandante,Mineirão,
2018.04.0035,06/05/2018,2018,4,Athletico-PR,Palmeiras,1,3,PR,SP,Visitante,Arena da Baixada,
2018.04.0036,06/05/2018,2018,4,Vitória,Fluminense,1,2,BA,RJ,Visitante,Barradão,
2018.04.0037,06/05/2018,2018,4,Flamengo,Internacional,2,0,RJ,RS,Mandante,Maracanã,
2018.04.0038,06/05/2018,2018,4,Sport,Bahia,2,0,PE,BA,Mandante,Ilha do Retiro,
2018.04.0039,06/05/2018,2018,4,Grêmio,Santos,5,1,RS,SP,Mandante,Arena do Grêmio,
2018.04.0040,08/05/2018,2018,4,Chapecoense,Paraná,1,1,SC,PR,Empate,Arena Condá,
2018.05.0041,12/05/2018,2018,5,Grêmio,Internacional,0,0,RS,RS,Empate,Arena do Grêmio,
2018.05.0042,13/05/2018,2018,5,Cruzeiro,Sport,2,0,MG,PE,Mandante,Mineirão,
2018.05.0043,13/05/2018,2018,5,Athletico-PR,Atlético-MG,1,2,PR,MG,Visitante,Arena da Baixada,
2018.05.0044,13/05/2018,2018,5,Chapecoense,Flamengo,3,2,SC,RJ,Mandante,Arena Condá,
2018.05.0045,13/05/2018,2018,5,Bahia,São Paulo,2,2,BA,SP,Empate,Fonte Nova,
2018.05.0046,13/05/2018,2018,5,Vasco,Vitória,2,3,RJ,BA,Visitante,São Januário,
2018.05.0047,13/05/2018,2018,5,Corinthians,Palmeiras,1,0,SP,SP,Mandante,Arena Corinthians,
2018.05.0048,13/05/2018,2018,5,Santos,Paraná,3,1,SP,PR,Mandante,Vila Belmiro,
2018.05.0049,15/05/2018,2018,5,Botafogo-RJ,Fluminense,2,1,RJ,RJ,Mandante,Engenhão,
2018.05.0050,15/05/2018,2018,5,Ceará,América-MG,2,2,CE,MG,Empate,Castelão,
2018.06.0051,19/05/2018,2018,6,Atlético-MG,Cruzeiro,1,0,MG,MG,Mandante,Independência,
2018.06.0052,19/05/2018,2018,6,Flamengo,Vasco,1,1,RJ,RJ,Empate,Maracanã,
2018.06.0053,20/05/2018,2018,6,Palmeiras,Bahia,3,0,SP,BA,Mandante,Arena Palmeiras,
2018.06.0054,20/05/2018,2018,6,Vitória,Ceará,2,1,BA,CE,Mandante,Barradão,
2018.06.0055,20/05/2018,2018,6,Paraná,Grêmio,0,0,PR,RS,Empate,Vila Capanema,
2018.06.0056,20/05/2018,2018,6,América-MG,Botafogo-RJ,1,0,MG,RJ,Mandante,Independência,
2018.06.0057,20/05/2018,2018,6,São Paulo,Santos,1,0,SP,SP,Mandante,Morumbi,
2018.06.0058,20/05/2018,2018,6,Sport,Corinthians,1,1,PE,SP,Empate,Ilha do Retiro,
2018.06.0059,20/05/2018,2018,6,Fluminense,Athletico-PR,2,0,RJ,PR,Mandante,Maracanã,
2018.06.0060,22/05/2018,2018,6,Internacional,Chapecoense,3,0,RS,SC,Mandante,Beira-Rio,
2018.07.0061,26/05/2018,2018,7,Fluminense,Chapecoense,3,1,RJ,SC,Mandante,Maracanã,
2018.07.0062,26/05/2018,2018,7,Palmeiras,Sport,2,3,SP,PE,Visitante,Arena Palmeiras,
2018.07.0063,27/05/2018,2018,7,Atlético-MG,Flamengo,0,1,MG,RJ,Visitante,Independência,
2018.07.0064,27/05/2018,2018,7,Paraná,Athletico-PR,0,0,PR,PR,Empate,Vila Capanema,
2018.07.0065,27/05/2018,2018,7,Bahia,Vasco,3,0,BA,RJ,Mandante,Fonte Nova,
2018.07.0066,27/05/2018,2018,7,Botafogo-RJ,Vitória,1,1,RJ,BA,Empate,Engenhão,
2018.07.0067,27/05/2018,2018,7,Santos,Cruzeiro,0,1,SP,MG,Visitante,Pacaembu,
2018.07.0068,27/05/2018,2018,7,Internacional,Corinthians,2,1,RS,SP,Mandante,Beira-Rio,
2018.07.0069,27/05/2018,2018,7,América-MG,São Paulo,1,3,MG,SP,Visitante,Independência,
2018.07.0070,27/05/2018,2018,7,Ceará,Grêmio,0,1,CE,RS,Visitante,Castelão,
2018.08.0071,30/05/2018,2018,8,Vitória,Internacional,2,3,BA,RS,Visitante,Barradão,
2018.08.0072,30/05/2018,2018,8,Vasco,Paraná,1,0,RJ,PR,Mandante,São Januário,
2018.08.0073,30/05/2018,2018,8,Sport,Atlético-MG,3,2,PE,MG,Mandante,Ilha do Retiro,
2018.08.0074,31/05/2018,2018,8,Chapecoense,Ceará,2,0,SC,CE,Mandante,Arena Condá,
2018.08.0075,31/05/2018,2018,8,São Paulo,Botafogo-RJ,3,2,SP,RJ,Mandante,Morumbi,
2018.08.0076,31/05/2018,2018,8,Cruzeiro,Palmeiras,1,0,MG,SP,Mandante,Mineirão,
2018.08.0077,31/05/2018,2018,8,Grêmio,Fluminense,0,0,RS,RJ,Empate,Arena do Grêmio,
2018.08.0078,31/05/2018,2018,8,Flamengo,Bahia,2,0,RJ,BA,Mandante,Maracanã,
2018.08.0079,31/05/2018,2018,8,Corinthians,América-MG,1,0,SP,MG,Mandante,Arena Corinthians,
2018.08.0080,01/06/2018,2018,8,Athletico-PR,Santos,2,0,PR,SP,Mandante,Arena da Baixada,
2018.09.0081,02/06/2018,2018,9,Atlético-MG,Chapecoense,3,3,MG,SC,Empate,Independência,
2018.09.0082,02/06/2018,2018,9,Internacional,Sport,0,0,RS,PE,Empate,Beira-Rio,
2018.09.0083,02/06/2018,2018,9,Vasco,Botafogo-RJ,1,2,RJ,RJ,Visitante,São Januário,
2018.09.0084,03/06/2018,2018,9,Palmeiras,São Paulo,3,1,SP,SP,Mandante,Arena Palmeiras,
2018.09.0085,03/06/2018,2018,9,América-MG,Athletico-PR,3,1,MG,PR,Mandante,Independência,
2018.09.0086,03/06/2018,2018,9,Bahia,Grêmio,0,2,BA,RS,Visitante,Fonte Nova,
2018.09.0087,03/06/2018,2018,9,Flamengo,Corinthians,1,0,RJ,SP,Mandante,Maracanã,
2018.09.0088,03/06/2018,2018,9,Santos,Vitória,5,2,SP,BA,Mandante,Vila Belmiro,
2018.09.0089,03/06/2018,2018,9,Ceará,Cruzeiro,0,1,CE,MG,Visitante,Castelão,
2018.09.0090,05/06/2018,2018,9,Paraná,Fluminense,2,1,PR,RJ,Mandante,Vila Capanema,
2018.10.0091,06/06/2018,2018,10,São Paulo,Internacional,0,0,SP,RS,Empate,Morumbi,
2018.10.0092,06/06/2018,2018,10,Vitória,Chapecoense,1,0,BA,SC,Mandante,Barradão,
2018.10.0093,06/06/2018,2018,10,Botafogo-RJ,Ceará,0,0,RJ,CE,Empate,Engenhão,
2018.10.0094,07/06/2018,2018,10,Sport,Athletico-PR,1,0,PE,PR,Mandante,Ilha do Retiro,
2018.10.0095,07/06/2018,2018,10,Corinthians,Santos,1,1,SP,SP,Empate,Arena Corinthians,
2018.10.0096,07/06/2018,2018,10,Cruzeiro,Vasco,1,1,MG,RJ,Empate,Mineirão,
2018.10.0097,07/06/2018,2018,10,Grêmio,Palmeiras,0,2,RS,SP,Visitante,Arena do Grêmio,
2018.10.0098,08/06/2018,2018,10,Paraná,Bahia,1,0,PR,BA,Mandante,Vila Capanema,
2018.10.0099,08/06/2018,2018,10,Fluminense,Flamengo,0,2,RJ,RJ,Visitante,Mané Garrincha,
2018.10.0100,08/06/2018,2018,10,América-MG,Atlético-MG,1,3,MG,MG,Visitante,Independência,
2018.11.0101,09/06/2018,2018,11,Athletico-PR,São Paulo,0,1,PR,SP,Visitante,Arena da Baixada,
2018.11.0102,09/06/2018,2018,11,Chapecoense,Cruzeiro,2,0,SC,MG,Mandante,Arena Condá,
2018.11.0103,09/06/2018,2018,11,Vasco,Sport,3,2,RJ,PE,Mandante,São Januário,
2018.11.0104,10/06/2018,2018,11,Corinthians,Vitória,0,0,SP,BA,Empate,Arena Corinthians,
2018.11.0105,10/06/2018,2018,11,Atlético-MG,Fluminense,5,2,MG,RJ,Mandante,Independência,
2018.11.0106,10/06/2018,2018,11,Bahia,Botafogo-RJ,3,3,BA,RJ,Empate,Fonte Nova,
2018.11.0107,10/06/2018,2018,11,Ceará,Palmeiras,2,2,CE,SP,Empate,Castelão,
2018.11.0108,10/06/2018,2018,11,Grêmio,América-MG,1,0,RS,MG,Mandante,Arena do Grêmio,
2018.11.0109,10/06/2018,2018,11,Flamengo,Paraná,2,0,RJ,PR,Mandante,Maracanã,
2018.11.0110,10/06/2018,2018,11,Santos,Internacional,1,2,SP,RS,Visitante,Vila Belmiro,
2018.12.0111,13/06/2018,2018,12,São Paulo,Vitória,3,0,SP,BA,Mandante,Morumbi,
2018.12.0112,13/06/2018,2018,12,América-MG,Chapecoense,0,0,MG,SC,Empate,Independência,
2018.12.0113,13/06/2018,2018,12,Fluminense,Santos,0,1,RJ,SP,Visitante,Maracanã,
2018.12.0114,13/06/2018,2018,12,Paraná,Cruzeiro,1,1,PR,MG,Empate,Vila Capanema,
2018.12.0115,13/06/2018,2018,12,Sport,Grêmio,0,0,PE,RS,Empate,Ilha do Retiro,
2018.12.0116,14/06/2018,2018,12,Botafogo-RJ,Athletico-PR,2,0,RJ,PR,Mandante,Engenhão,
2018.12.0117,14/06/2018,2018,12,Palmeiras,Flamengo,1,1,SP,RJ,Empate,Arena Palmeiras,
2018.12.0118,14/06/2018,2018,12,Atlético-MG,Ceará,2,1,MG,CE,Mandante,Independência,
2018.12.0119,14/06/2018,2018,12,Bahia,Corinthians,1,0,BA,SP,Mandante,Fonte Nova,
2018.12.0120,14/06/2018,2018,12,Internacional,Vasco,3,1,RS,RJ,Mandante,Beira-Rio,
2018.13.0121,18/07/2018,2018,13,Ceará,Sport,1,0,CE,PE,Mandante,Castelão,
2018.13.0122,19/07/2018,2018,13,Vitória,Paraná,1,0,BA,PR,Mandante,Barradão,
2018.13.0123,19/07/2018,2018,13,Flamengo,São Paulo,0,1,RJ,SP,Visitante,Maracanã,
2018.13.0124,19/07/2018,2018,13,Corinthians,Botafogo-RJ,2,0,SP,RJ,Mandante,Arena Corinthians,
2018.13.0125,19/07/2018,2018,13,Grêmio,Atlético-MG,2,0,RS,MG,Mandante,Arena do Grêmio,
2018.13.0126,19/07/2018,2018,13,Cruzeiro,América-MG,3,1,MG,MG,Mandante,Mineirão,
2018.13.0127,19/07/2018,2018,13,Chapecoense,Bahia,1,1,SC,BA,Empate,Arena Condá,
2018.13.0128,20/07/2018,2018,13,Vasco,Fluminense,1,1,RJ,RJ,Empate,São Januário,
2018.13.0129,20/07/2018,2018,13,Santos,Palmeiras,1,1,SP,SP,Empate,Pacaembu,
2018.13.0130,20/07/2018,2018,13,Athletico-PR,Internacional,2,2,PR,RS,Empate,Arena da Baixada,
2018.14.0131,21/07/2018,2018,14,Flamengo,Botafogo-RJ,2,0,RJ,RJ,Mandante,Maracanã,
2018.14.0132,22/07/2018,2018,14,São Paulo,Corinthians,3,1,SP,SP,Mandante,Morumbi,
2018.14.0133,22/07/2018,2018,14,Paraná,América-MG,1,0,PR,MG,Mandante,Vila Capanema,
2018.14.0134,22/07/2018,2018,14,Bahia,Vitória,4,1,BA,BA,Mandante,Vila Capanema,
2018.14.0135,22/07/2018,2018,14,Vasco,Grêmio,1,0,RJ,RS,Mandante,São Januário,
2018.14.0136,22/07/2018,2018,14,Sport,Fluminense,1,2,PE,RJ,Visitante,Ilha do Retiro,
2018.14.0137,22/07/2018,2018,14,Palmeiras,Atlético-MG,3,2,SP,MG,Mandante,Arena Palmeiras,
2018.14.0138,22/07/2018,2018,14,Cruzeiro,Athletico-PR,2,1,MG,PR,Mandante,Mineirão,
2018.14.0139,22/07/2018,2018,14,Chapecoense,Santos,0,0,SC,SP,Empate,Arena Condá,
2018.14.0140,24/07/2018,2018,14,Internacional,Ceará,1,0,RS,CE,Mandante,Beira-Rio,
2018.15.0141,25/07/2018,2018,15,Fluminense,Palmeiras,1,0,RJ,SP,Mandante,Maracanã,
2018.15.0142,26/07/2018,2018,15,Atlético-MG,Paraná,2,0,MG,PR,Mandante,Independência,
2018.15.0143,26/07/2018,2018,15,Santos,Flamengo,1,1,SP,RJ,Empate,Vila Belmiro,
2018.15.0144,26/07/2018,2018,15,Corinthians,Cruzeiro,2,0,SP,MG,Mandante,Arena Corinthians,
2018.15.0145,26/07/2018,2018,15,Vitória,Sport,1,0,BA,PE,Mandante,Barradão,
2018.15.0146,26/07/2018,2018,15,Botafogo-RJ,Chapecoense,1,0,RJ,SC,Mandante,Engenhão,
2018.15.0147,26/07/2018,2018,15,Grêmio,São Paulo,2,1,RS,SP,Mandante,Arena do Grêmio,
2018.15.0148,27/07/2018,2018,15,América-MG,Internacional,2,1,MG,RS,Mandante,Independência,
2018.15.0149,29/08/2018,2018,15,Athletico-PR,Vasco,1,0,PR,RJ,Mandante,Arena da Baixada,
2018.15.0150,29/08/2018,2018,15,Ceará,Bahia,0,2,CE,BA,Visitante,Castelão,
2018.16.0151,28/07/2018,2018,16,Ceará,Fluminense,1,0,CE,RJ,Mandante,Castelão,
2018.16.0152,29/07/2018,2018,16,Vasco,Corinthians,1,4,RJ,SP,Visitante,Mané Garrincha,
2018.16.0153,29/07/2018,2018,16,Palmeiras,Paraná,3,0,SP,PR,Mandante,Arena Palmeiras,
2018.16.0154,29/07/2018,2018,16,Cruzeiro,São Paulo,0,2,MG,SP,Visitante,Mineirão,
2018.16.0155,29/07/2018,2018,16,Athletico-PR,Vitória,4,0,PR,BA,Mandante,Arena da Baixada,
2018.16.0156,29/07/2018,2018,16,Flamengo,Sport,4,1,RJ,PE,Mandante,Maracanã,
2018.16.0157,29/07/2018,2018,16,Internacional,Botafogo-RJ,3,0,RS,RJ,Mandante,Beira-Rio,
2018.16.0158,29/07/2018,2018,16,Chapecoense,Grêmio,1,1,SC,RS,Empate,Arena Condá,
2018.16.0159,29/07/2018,2018,16,Santos,América-MG,0,1,SP,MG,Visitante,Vila Belmiro,
2018.16.0160,31/07/2018,2018,16,Bahia,Atlético-MG,2,2,BA,MG,Empate,Fonte Nova,
2018.17.0161,04/08/2018,2018,17,Botafogo-RJ,Santos,0,0,RJ,SP,Empate,Engenhão,
2018.17.0162,04/08/2018,2018,17,Grêmio,Flamengo,2,0,RS,RJ,Mandante,Arena do Grêmio,
2018.17.0163,05/08/2018,2018,17,Corinthians,Athletico-PR,0,0,SP,PR,Empate,Arena Corinthians,
2018.17.0164,05/08/2018,2018,17,Paraná,Ceará,0,1,PR,CE,Visitante,Vila Capanema,
2018.17.0165,05/08/2018,2018,17,América-MG,Palmeiras,0,0,MG,SP,Empate,Independência,
2018.17.0166,05/08/2018,2018,17,Vitória,Cruzeiro,1,1,BA,MG,Empate,Barradão,
2018.17.0167,05/08/2018,2018,17,São Paulo,Vasco,2,1,SP,RJ,Mandante,Morumbi,
2018.17.0168,05/08/2018,2018,17,Fluminense,Bahia,1,1,RJ,BA,Empate,Maracanã,
2018.17.0169,05/08/2018,2018,17,Sport,Chapecoense,1,1,PE,SC,Empate,Ilha do Retiro,
2018.17.0170,07/08/2018,2018,17,Atlético-MG,Internacional,0,1,MG,RS,Visitante,Independência,
2018.18.0171,11/08/2018,2018,18,Ceará,Athletico-PR,0,0,CE,PR,Empate,Castelão,
2018.18.0172,11/08/2018,2018,18,Bahia,América-MG,1,0,BA,MG,Mandante,Fonte Nova,
2018.18.0173,12/08/2018,2018,18,Atlético-MG,Santos,3,1,MG,SP,Mandante,Independência,
2018.18.0174,12/08/2018,2018,18,Paraná,Botafogo-RJ,1,1,PR,RJ,Empate,Vila Capanema,
2018.18.0175,12/08/2018,2018,18,Chapecoense,Corinthians,2,1,SC,SP,Mandante,Arena Condá,
2018.18.0176,12/08/2018,2018,18,Flamengo,Cruzeiro,1,0,RJ,MG,Mandante,Maracanã,
2018.18.0177,12/08/2018,2018,18,Sport,São Paulo,1,3,PE,SP,Visitante,Ilha do Retiro,
2018.18.0178,12/08/2018,2018,18,Palmeiras,Vasco,1,0,SP,RJ,Mandante,Arena Palmeiras,
2018.18.0179,12/08/2018,2018,18,Grêmio,Vitória,4,0,RS,BA,Mandante,Arena do Grêmio,
2018.18.0180,14/08/2018,2018,18,Fluminense,Internacional,0,3,RJ,RS,Visitante,Maracanã,
2018.19.0181,18/08/2018,2018,19,Santos,Sport,3,0,SP,PE,Mandante,Vila Belmiro,
2018.19.0182,18/08/2018,2018,19,Corinthians,Grêmio,0,1,SP,RS,Visitante,Arena Corinthians,
2018.19.0183,19/08/2018,2018,19,Athletico-PR,Flamengo,3,0,PR,RJ,Mandante,Arena da Baixada,
2018.19.0184,19/08/2018,2018,19,Internacional,Paraná,1,0,RS,PR,Mandante,Beira-Rio,
2018.19.0185,19/08/2018,2018,19,Cruzeiro,Bahia,1,1,MG,BA,Empate,Mineirão,
2018.19.0186,19/08/2018,2018,19,Vitória,Palmeiras,0,3,BA,SP,Visitante,Barradão,
2018.19.0187,19/08/2018,2018,19,Botafogo-RJ,Atlético-MG,0,3,RJ,MG,Visitante,Engenhão,
2018.19.0188,19/08/2018,2018,19,América-MG,Fluminense,0,0,MG,RJ,Empate,Independência,
2018.19.0189,19/08/2018,2018,19,São Paulo,Chapecoense,2,0,SP,SC,Mandante,Morumbi,
2018.19.0190,21/08/2018,2018,19,Vasco,Ceará,1,1,RJ,CE,Empate,São Januário,
2018.20.0191,08/08/2018,2018,20,Ceará,Santos,1,1,CE,SP,Empate,Presidente Vargas,
2018.20.0192,22/08/2018,2018,20,Paraná,São Paulo,1,1,PR,SP,Empate,Vila Capanema,
2018.20.0193,22/08/2018,2018,20,Bahia,Internacional,0,1,BA,RS,Visitante,Fonte Nova,
2018.20.0194,23/08/2018,2018,20,Sport,América-MG,0,2,PE,MG,Visitante,Ilha do Retiro,
2018.20.0195,23/08/2018,2018,20,Palmeiras,Botafogo-RJ,2,0,SP,RJ,Mandante,Arena Palmeiras,
2018.20.0196,23/08/2018,2018,20,Fluminense,Corinthians,1,0,RJ,SP,Mandante,Arena do Grêmio,
2018.20.0197,23/08/2018,2018,20,Grêmio,Cruzeiro,1,1,RS,MG,Empate,Arena do Grêmio,
2018.20.0198,23/08/2018,2018,20,Flamengo,Vitória,1,0,RJ,BA,Mandante,Maracanã,
2018.20.0199,24/08/2018,2018,20,Atlético-MG,Vasco,0,0,MG,RJ,Empate,Independência,
2018.20.0200,14/09/2018,2018,20,Chapecoense,Athletico-PR,2,1,SC,PR,Mandante,Arena Condá,
2018.21.0201,25/08/2018,2018,21,Santos,Bahia,2,0,SP,BA,Mandante,Vila Belmiro,
2018.21.0202,25/08/2018,2018,21,Athletico-PR,Grêmio,2,1,PR,RS,Mandante,Arena da Baixada,
2018.21.0203,25/08/2018,2018,21,Corinthians,Paraná,1,0,SP,PR,Mandante,Arena Corinthians,
2018.21.0204,26/08/2018,2018,21,Cruzeiro,Fluminense,2,1,MG,RJ,Mandante,Mineirão,
2018.21.0205,26/08/2018,2018,21,Botafogo-RJ,Sport,2,0,RJ,PE,Mandante,Engenhão,
2018.21.0206,26/08/2018,2018,21,São Paulo,Ceará,1,0,SP,CE,Mandante,Morumbi,
2018.21.0207,26/08/2018,2018,21,América-MG,Flamengo,2,2,MG,RJ,Empate,Independência,
2018.21.0208,26/08/2018,2018,21,Vitória,Atlético-MG,1,0,BA,MG,Mandante,Barradão,
2018.21.0209,26/08/2018,2018,21,Internacional,Palmeiras,0,0,RS,SP,Empate,Beira-Rio,
2018.21.0210,26/08/2018,2018,21,Vasco,Chapecoense,3,1,RJ,SC,Mandante,São Januário,
2018.22.0211,01/09/2018,2018,22,Vitória,América-MG,1,0,BA,MG,Mandante,Barradão,
2018.22.0212,01/09/2018,2018,22,Grêmio,Botafogo-RJ,4,0,RS,RJ,Mandante,Arena do Grêmio,
2018.22.0213,01/09/2018,2018,22,Vasco,Santos,0,3,RJ,SP,Visitante,Maracanã,
2018.22.0214,02/09/2018,2018,22,Corinthians,Atlético-MG,1,1,SP,MG,Empate,Arena Corinthians,
2018.22.0215,02/09/2018,2018,22,Flamengo,Ceará,0,1,RJ,CE,Visitante,Maracanã,
2018.22.0216,02/09/2018,2018,22,Athletico-PR,Bahia,2,0,PR,BA,Mandante,Arena da Baixada,
2018.22.0217,02/09/2018,2018,22,São Paulo,Fluminense,1,1,SP,RJ,Empate,Morumbi,
2018.22.0218,02/09/2018,2018,22,Sport,Paraná,1,0,PE,PR,Mandante,Ilha do Retiro,
